Date,PS3 player count,PS4 player count,
2015-09-23,0,100,
2015-09-24,100,100,
2015-09-25,200,100,
2015-09-26,300,100,
2015-09-27,300,100,
2015-09-28,300,100,
2015-09-29,300,100,
2015-09-30,300,100,
2015-10-01,300,100,
2015-10-02,300,100,
2015-10-03,300,100,
2015-10-04,300,100,
2015-10-05,300,100,
2015-10-06,300,200,
2015-10-07,300,200,
2015-10-08,300,200,
2015-10-09,300,200,
2015-10-10,300,200,
2015-10-11,300,200,
2015-10-12,300,200,
2015-10-13,300,300,
2015-10-14,300,300,
2015-10-15,300,300,
2015-10-16,300,300,
2015-10-17,300,300,
2015-10-18,300,300,
2015-10-19,300,300,
2015-10-20,300,300,
2015-10-21,300,300,
2015-10-22,300,300,
2015-10-23,300,300,
2015-10-24,300,300,
2015-10-25,300,300,
2015-10-26,300,300,
2015-10-27,300,300,
2015-10-28,300,300,
2015-10-29,300,300,
2015-10-30,300,300,
2015-10-31,300,300,
2015-11-01,300,300,
2015-11-02,300,300,
2015-11-03,300,300,
2015-11-04,300,300,
2015-11-05,300,300,
2015-11-06,300,300,
2015-11-07,300,300,
2015-11-08,300,300,
2015-11-09,300,300,
2015-11-10,300,300,
2015-11-11,300,300,
2015-11-12,300,300,
2015-11-13,300,300,
2015-11-14,300,300,
2015-11-15,300,300,
2015-11-16,300,300,
2015-11-17,300,300,
2015-11-18,300,300,
2015-11-19,300,300,
2015-11-20,300,300,
2015-11-21,300,300,
2015-11-22,300,300,
2015-11-23,300,300,
2015-11-24,300,300,
2015-11-25,300,300,
2015-11-26,300,300,
2015-11-27,300,300,
2015-11-28,300,300,
2015-11-29,300,300,
2015-11-30,300,300,
2015-12-01,300,300,
2015-12-02,300,300,
2015-12-03,300,300,
2015-12-04,300,300,
2015-12-05,300,300,
2015-12-06,300,300,
2015-12-07,300,300,
2015-12-08,300,300,
2015-12-09,300,300,
2015-12-10,300,300,
2015-12-11,300,300,
2015-12-12,300,300,
2015-12-13,300,300,
2015-12-14,300,300,
2015-12-15,300,300,
2015-12-16,300,300,
2015-12-17,300,300,
2015-12-18,300,300,
2015-12-19,300,300,
2015-12-20,300,300,
2015-12-21,300,300,
2015-12-22,300,300,
2015-12-23,300,300,
2015-12-24,300,300,
2015-12-25,300,300,
2015-12-26,300,300,
2015-12-27,300,300,
2015-12-28,300,400,
2015-12-29,300,400,
2015-12-30,300,400,
2015-12-31,300,400,
2016-01-01,300,400,
2016-01-02,300,400,
2016-01-03,300,400,
2016-01-04,300,400,
2016-01-05,300,400,
2016-01-06,300,400,
2016-01-07,300,400,
2016-01-08,300,400,
2016-01-09,300,400,
2016-01-10,300,400,
2016-01-11,300,400,
2016-01-12,300,400,
2016-01-13,300,400,
2016-01-14,300,400,
2016-01-15,300,400,
2016-01-16,300,400,
2016-01-17,300,400,
2016-01-18,300,400,
2016-01-19,300,400,
2016-01-20,300,400,
2016-01-21,300,400,
2016-01-22,300,400,
2016-01-23,300,400,
2016-01-24,300,400,
2016-01-25,300,400,
2016-01-26,300,400,
2016-01-27,300,400,
2016-01-28,300,400,
2016-01-29,300,400,
2016-01-30,300,400,
2016-01-31,300,400,
2016-02-01,300,400,
2016-02-02,300,400,
2016-02-03,300,400,
2016-02-04,300,400,
2016-02-05,300,400,
2016-02-06,300,400,
2016-02-07,300,400,
2016-02-08,300,400,
2016-02-09,300,400,
2016-02-10,300,400,
2016-02-11,300,400,
2016-02-12,300,500,
2016-02-13,300,500,
2016-02-14,300,500,
2016-02-15,300,500,
2016-02-16,300,500,
2016-02-17,300,500,
2016-02-18,300,500,
2016-02-19,300,500,
2016-02-20,300,500,
2016-02-21,300,500,
2016-02-22,300,500,
2016-02-23,300,500,
2016-02-24,300,500,
2016-02-25,300,500,
2016-02-26,300,500,
2016-02-27,300,500,
2016-02-28,300,500,
2016-02-29,300,500,
2016-03-01,300,500,
2016-03-02,300,500,
2016-03-03,300,500,
2016-03-04,300,500,
2016-03-05,400,500,
2016-03-06,400,500,
2016-03-07,400,500,
2016-03-08,400,600,
2016-03-09,400,600,
2016-03-10,400,600,
2016-03-11,400,600,
2016-03-12,400,600,
2016-03-13,400,600,
2016-03-14,400,600,
2016-03-15,400,600,
2016-03-16,400,600,
2016-03-17,400,600,
2016-03-18,400,600,
2016-03-19,400,600,
2016-03-20,400,600,
2016-03-21,400,600,
2016-03-22,400,600,
2016-03-23,400,600,
2016-03-24,400,600,
2016-03-25,400,600,
2016-03-26,400,600,
2016-03-27,400,600,
2016-03-28,400,600,
2016-03-29,400,600,
2016-03-30,400,600,
2016-03-31,400,600,
2016-04-01,400,600,
2016-04-02,400,600,
2016-04-03,400,600,
2016-04-04,400,600,
2016-04-05,400,600,
2016-04-06,400,600,
2016-04-07,400,600,
2016-04-08,400,600,
2016-04-09,400,600,
2016-04-10,400,600,
2016-04-11,400,600,
2016-04-12,400,600,
2016-04-13,400,600,
2016-04-14,400,600,
2016-04-15,400,600,
2016-04-16,400,700,
2016-04-17,400,700,
2016-04-18,400,700,
2016-04-19,400,700,
2016-04-20,400,700,
2016-04-21,400,700,
2016-04-22,400,700,
2016-04-23,400,700,
2016-04-24,400,700,
2016-04-25,400,700,
2016-04-26,400,700,
2016-04-27,400,700,
2016-04-28,400,700,
2016-04-29,400,700,
2016-04-30,400,700,
2016-05-01,400,700,
2016-05-02,400,700,
2016-05-03,400,700,
2016-05-04,400,700,
2016-05-05,400,700,
2016-05-06,400,700,
2016-05-07,400,700,
2016-05-08,400,700,
2016-05-09,400,700,
2016-05-10,400,700,
