Date,PS3 player count,PS4 player count,PS Vita player count
2015-08-19,0,0,0
2015-08-20,100,100,0
2015-08-21,100,100,100
2015-08-22,100,100,100
2015-08-23,100,100,100
2015-08-24,100,100,100
2015-08-25,100,100,100
2015-08-26,100,100,100
2015-08-27,100,100,100
2015-08-28,100,100,100
2015-08-29,100,100,100
2015-08-30,100,100,100
2015-08-31,100,100,100
2015-09-01,100,100,100
2015-09-02,100,100,100
2015-09-03,100,100,100
2015-09-04,100,100,100
2015-09-05,100,100,100
2015-09-06,100,100,100
2015-09-07,100,100,100
2015-09-08,100,100,100
2015-09-09,100,100,100
2015-09-10,100,100,100
2015-09-11,100,100,100
2015-09-12,100,200,100
2015-09-13,100,200,100
2015-09-14,100,200,100
2015-09-15,100,200,100
2015-09-16,100,200,100
2015-09-17,100,200,100
2015-09-18,100,200,100
2015-09-19,100,200,100
2015-09-20,100,200,100
2015-09-21,100,200,100
2015-09-22,100,200,100
2015-09-23,100,200,100
2015-09-24,100,200,100
2015-09-25,100,200,100
2015-09-26,100,200,100
2015-09-27,100,200,100
2015-09-28,100,200,100
2015-09-29,100,200,100
2015-09-30,100,200,100
2015-10-01,100,200,100
2015-10-02,100,200,100
2015-10-03,100,200,100
2015-10-04,100,200,100
2015-10-05,100,200,100
2015-10-06,100,200,100
2015-10-07,100,200,100
2015-10-08,100,200,100
2015-10-09,100,200,100
2015-10-10,100,200,100
2015-10-11,100,200,100
2015-10-12,100,200,100
2015-10-13,100,200,100
2015-10-14,100,200,100
2015-10-15,100,200,100
2015-10-16,100,200,100
2015-10-17,100,200,100
2015-10-18,100,200,100
2015-10-19,100,200,100
2015-10-20,100,200,100
2015-10-21,100,200,100
2015-10-22,100,200,100
2015-10-23,100,200,100
2015-10-24,100,200,100
2015-10-25,100,200,100
2015-10-26,100,200,100
2015-10-27,100,200,100
2015-10-28,100,200,100
2015-10-29,100,200,100
2015-10-30,100,200,100
2015-10-31,100,300,100
2015-11-01,100,300,100
2015-11-02,100,300,100
2015-11-03,100,300,100
2015-11-04,200,300,100
2015-11-05,200,300,100
2015-11-06,200,300,100
2015-11-07,200,300,100
2015-11-08,200,300,100
2015-11-09,200,300,100
2015-11-10,200,300,100
2015-11-11,200,300,100
2015-11-12,200,300,100
2015-11-13,200,300,100
2015-11-14,200,300,100
2015-11-15,200,300,100
2015-11-16,200,300,100
2015-11-17,200,300,100
2015-11-18,200,300,100
2015-11-19,200,300,100
2015-11-20,200,300,100
2015-11-21,200,400,100
2015-11-22,200,400,100
2015-11-23,200,400,100
2015-11-24,200,400,100
2015-11-25,200,400,100
2015-11-26,200,400,100
2015-11-27,200,400,100
2015-11-28,200,400,100
2015-11-29,200,400,100
2015-11-30,200,400,100
2015-12-01,200,400,100
2015-12-02,200,400,100
2015-12-03,200,400,100
2015-12-04,200,400,100
2015-12-05,200,400,100
2015-12-06,300,400,100
2015-12-07,300,400,100
2015-12-08,400,400,100
2015-12-09,400,400,100
2015-12-10,400,400,100
2015-12-11,400,400,100
2015-12-12,400,400,100
2015-12-13,400,400,100
2015-12-14,400,600,100
2015-12-15,400,600,100
2015-12-16,400,600,100
2015-12-17,400,600,100
2015-12-18,400,600,100
2015-12-19,400,600,100
2015-12-20,400,600,100
2015-12-21,400,600,100
2015-12-22,400,600,100
2015-12-23,400,600,100
2015-12-24,500,600,100
2015-12-25,500,600,100
2015-12-26,500,600,100
2015-12-27,500,600,100
2015-12-28,500,600,100
2015-12-29,500,600,100
2015-12-30,500,600,100
2015-12-31,500,600,100
2016-01-01,500,600,100
2016-01-02,500,600,100
2016-01-03,500,700,200
2016-01-04,500,700,200
2016-01-05,500,700,200
2016-01-06,500,700,200
2016-01-07,500,700,200
2016-01-08,500,700,200
2016-01-09,500,700,200
2016-01-10,500,700,200
2016-01-11,600,700,200
2016-01-12,600,700,200
2016-01-13,700,700,200
2016-01-14,700,700,200
2016-01-15,700,700,200
2016-01-16,700,700,300
2016-01-17,700,700,300
2016-01-18,700,700,300
2016-01-19,700,700,300
2016-01-20,700,700,300
2016-01-21,700,700,300
2016-01-22,700,700,300
2016-01-23,700,700,300
2016-01-24,700,700,300
2016-01-25,700,700,300
2016-01-26,700,700,300
2016-01-27,700,700,300
2016-01-28,700,700,300
2016-01-29,700,700,300
2016-01-30,700,800,300
2016-01-31,700,900,300
2016-02-01,700,900,300
2016-02-02,700,900,300
2016-02-03,700,1000,300
2016-02-04,700,1000,300
2016-02-05,700,1000,300
2016-02-06,700,1000,300
2016-02-07,700,1000,300
2016-02-08,700,1000,300
2016-02-09,700,1000,300
2016-02-10,700,1000,300
2016-02-11,700,1000,300
2016-02-12,700,1000,300
2016-02-13,700,1000,300
2016-02-14,700,1000,300
2016-02-15,700,1000,300
2016-02-16,700,1000,300
2016-02-17,700,1100,300
2016-02-18,700,1100,300
2016-02-19,700,1100,300
2016-02-20,700,1100,300
2016-02-21,700,1100,300
2016-02-22,700,1200,300
2016-02-23,700,1200,300
2016-02-24,700,1200,300
2016-02-25,700,1200,300
2016-02-26,700,1200,300
2016-02-27,700,1200,300
2016-02-28,700,1200,300
2016-02-29,700,1300,300
2016-03-01,700,1300,300
2016-03-02,700,1300,300
2016-03-03,700,1300,300
2016-03-04,700,1400,300
2016-03-05,700,1400,300
2016-03-06,700,1400,300
2016-03-07,700,1400,300
2016-03-08,800,1400,300
2016-03-09,800,1400,300
2016-03-10,800,1400,300
2016-03-11,800,1400,300
2016-03-12,800,1400,300
2016-03-13,800,1400,300
2016-03-14,800,1400,300
2016-03-15,800,1400,300
2016-03-16,800,1400,300
2016-03-17,800,1400,300
2016-03-18,800,1400,300
2016-03-19,800,1400,300
2016-03-20,800,1400,300
2016-03-21,800,1400,300
2016-03-22,800,1400,300
2016-03-23,800,1400,300
2016-03-24,800,1400,300
2016-03-25,800,1400,300
2016-03-26,800,1400,300
2016-03-27,800,1400,300
2016-03-28,1000,1400,300
2016-03-29,1000,1400,300
2016-03-30,1000,1400,300
2016-03-31,1100,1400,300
2016-04-01,1100,1400,300
2016-04-02,1100,1400,300
2016-04-03,1100,1400,300
2016-04-04,1100,1400,300
2016-04-05,1100,1400,300
2016-04-06,1100,1400,300
2016-04-07,1100,1500,300
2016-04-08,1100,1500,300
2016-04-09,1100,1500,300
2016-04-10,1100,1500,300
2016-04-11,1100,1500,300
2016-04-12,1100,1500,300
2016-04-13,1100,1500,300
2016-04-14,1100,1500,300
2016-04-15,1100,1500,300
2016-04-16,1100,1500,300
2016-04-17,1100,1500,300
2016-04-18,1100,1500,300
2016-04-19,1100,1500,300
2016-04-20,1100,1500,300
2016-04-21,1100,1600,300
2016-04-22,1100,1600,300
2016-04-23,1100,1600,300
2016-04-24,1100,1600,300
2016-04-25,1100,1600,300
2016-04-26,1100,1600,300
2016-04-27,1100,1600,300
2016-04-28,1100,1600,300
2016-04-29,1100,1700,300
2016-04-30,1100,1700,300
2016-05-01,1100,1700,300
2016-05-02,1100,1700,300
2016-05-03,1100,1700,300
2016-05-04,1100,1800,300
