Date,'',PS4 player count,
2016-08-30,,0,
2016-08-31,,200,
2016-09-01,,400,
2016-09-02,,600,
2016-09-03,,1000,
2016-09-04,,1200,
2016-09-05,,1400,
2016-09-06,,1600,
2016-09-07,,1800,
2016-09-08,,2200,
2016-09-09,,2200,
2016-09-10,,2600,
2016-09-11,,2800,
2016-09-12,,2900,
2016-09-13,,3000,
2016-09-14,,3100,
2016-09-15,,3200,
2016-09-16,,3200,
2016-09-17,,3300,
2016-09-18,,3400,
2016-09-19,,3400,
2016-09-20,,3500,
2016-09-21,,3500,
2016-09-22,,3500,
2016-09-23,,3600,
2016-09-24,,3600,
2016-09-25,,3700,
2016-09-26,,3700,
2016-09-27,,3700,
2016-09-28,,3700,
2016-09-29,,4000,
2016-09-30,,4100,
2016-10-01,,4100,
2016-10-02,,4200,
2016-10-03,,4200,
2016-10-04,,4200,
2016-10-05,,4200,
2016-10-06,,4300,
2016-10-07,,4300,
2016-10-08,,4300,
2016-10-09,,4300,
2016-10-10,,4300,
2016-10-11,,4300,
2016-10-12,,4300,
2016-10-13,,4300,
2016-10-14,,4400,
2016-10-15,,4500,
2016-10-16,,4600,
2016-10-17,,4600,
2016-10-18,,4600,
2016-10-19,,4700,
2016-10-20,,4800,
2016-10-21,,4800,
2016-10-22,,4900,
2016-10-23,,4900,
2016-10-24,,4900,
2016-10-25,,4900,
2016-10-26,,5000,
2016-10-27,,5000,
2016-10-28,,5100,
2016-10-29,,5100,
2016-10-30,,5200,
2016-10-31,,5200,
2016-11-01,,5300,
2016-11-02,,5300,
2016-11-03,,5400,
2016-11-04,,5400,
2016-11-05,,5400,
2016-11-06,,5500,
2016-11-07,,5500,
2016-11-08,,5500,
2016-11-09,,5500,
2016-11-10,,5500,
2016-11-11,,5700,
2016-11-12,,5700,
2016-11-13,,5700,
2016-11-14,,5800,
2016-11-15,,5800,
2016-11-16,,5800,
2016-11-17,,5800,
2016-11-18,,5800,
2016-11-19,,5800,
2016-11-20,,5800,
2016-11-21,,5800,
2016-11-22,,5800,
2016-11-23,,5800,
2016-11-24,,5800,
2016-11-25,,5900,
2016-11-26,,5900,
2016-11-27,,5900,
2016-11-28,,6100,
2016-11-29,,6100,
2016-11-30,,6100,
2016-12-01,,6100,
2016-12-02,,6100,
2016-12-03,,6100,
2016-12-04,,6100,
2016-12-05,,6100,
2016-12-06,,6100,
2016-12-07,,6200,
2016-12-08,,6200,
2016-12-09,,6300,
2016-12-10,,6300,
2016-12-11,,6300,
2016-12-12,,6400,
2016-12-13,,6400,
2016-12-14,,6400,
2016-12-15,,6400,
2016-12-16,,6400,
2016-12-17,,6400,
2016-12-18,,6400,
2016-12-19,,6400,
2016-12-20,,6400,
2016-12-21,,6400,
2016-12-22,,6400,
2016-12-23,,6400,
2016-12-24,,6400,
2016-12-25,,6500,
2016-12-26,,6600,
2016-12-27,,6900,
2016-12-28,,7100,
2016-12-29,,7100,
2016-12-30,,7200,
2016-12-31,,7200,
2017-01-01,,7300,
2017-01-02,,7400,
2017-01-03,,7400,
2017-01-04,,7400,
2017-01-05,,7500,
2017-01-06,,7500,
2017-01-07,,7600,
2017-01-08,,7700,
2017-01-09,,7700,
2017-01-10,,7700,
2017-01-11,,7700,
2017-01-12,,7700,
2017-01-13,,7700,
2017-01-14,,7700,
2017-01-15,,7700,
2017-01-16,,7700,
2017-01-17,,7800,
2017-01-18,,7800,
2017-01-19,,7900,
2017-01-20,,7900,
2017-01-21,,7900,
2017-01-22,,7900,
2017-01-23,,8000,
2017-01-24,,8000,
2017-01-25,,8000,
2017-01-26,,8000,
2017-01-27,,8000,
2017-01-28,,8100,
2017-01-29,,8100,
2017-01-30,,8100,
2017-01-31,,8100,
2017-02-01,,8200,
2017-02-02,,8200,
2017-02-03,,8300,
2017-02-04,,8300,
2017-02-05,,8300,
2017-02-06,,8400,
2017-02-07,,8400,
2017-02-08,,8400,
2017-02-09,,8400,
2017-02-10,,8600,
2017-02-11,,8600,
2017-02-12,,8700,
2017-02-13,,8800,
2017-02-14,,8800,
2017-02-15,,8900,
2017-02-16,,8900,
2017-02-17,,8900,
2017-02-18,,9000,
2017-02-19,,9000,
2017-02-20,,9100,
2017-02-21,,9100,
2017-02-22,,9100,
2017-02-23,,9100,
2017-02-24,,9100,
2017-02-25,,9100,
2017-02-26,,9200,
2017-02-27,,9200,
2017-02-28,,9200,
2017-03-01,,9300,
2017-03-02,,9300,
2017-03-03,,9300,
2017-03-04,,9300,
2017-03-05,,9400,
2017-03-06,,9500,
2017-03-07,,9500,
2017-03-08,,9500,
2017-03-09,,9500,
2017-03-10,,9500,
2017-03-11,,9500,
2017-03-12,,9600,
2017-03-13,,9600,
2017-03-14,,9600,
2017-03-15,,9600,
2017-03-16,,9600,
2017-03-17,,9600,
2017-03-18,,9600,
2017-03-19,,9600,
2017-03-20,,9600,
2017-03-21,,9600,
2017-03-22,,9600,
2017-03-23,,9700,
2017-03-24,,9700,
2017-03-25,,9800,
2017-03-26,,9800,
2017-03-27,,9800,
2017-03-28,,9800,
2017-03-29,,9800,
2017-03-30,,9800,
2017-03-31,,9800,
2017-04-01,,9800,
2017-04-02,,9800,
2017-04-03,,9800,
2017-04-04,,9800,
2017-04-05,,9800,
2017-04-06,,9800,
2017-04-07,,9800,
2017-04-08,,9900,
2017-04-09,,9900,
2017-04-10,,9900,
2017-04-11,,9900,
2017-04-12,,9900,
2017-04-13,,9900,
2017-04-14,,9900,
2017-04-15,,10000,
2017-04-16,,10000,
2017-04-17,,10000,
2017-04-18,,10000,
