Date,PS3 player count,PS4 player count,
2015-02-14,0,0,
2015-02-15,0,0,
2015-02-16,0,0,
2015-02-17,0,0,
2015-02-18,0,0,
2015-02-19,0,0,
2015-02-20,0,0,
2015-02-21,0,0,
2015-02-22,0,0,
2015-02-23,0,0,
2015-02-24,0,0,
2015-02-25,0,0,
2015-02-26,100,0,
2015-02-27,100,0,
2015-02-28,100,0,
2015-03-01,100,0,
2015-03-02,100,0,
2015-03-03,100,0,
2015-03-04,100,0,
2015-03-05,100,0,
2015-03-06,100,0,
2015-03-07,100,0,
2015-03-08,100,0,
2015-03-09,100,0,
2015-03-10,100,0,
2015-03-11,100,0,
2015-03-12,200,0,
2015-03-13,200,0,
2015-03-14,200,0,
2015-03-15,200,0,
2015-03-16,200,0,
2015-03-17,200,0,
2015-03-18,200,0,
2015-03-19,200,0,
2015-03-20,200,0,
2015-03-21,200,0,
2015-03-22,200,0,
2015-03-23,200,0,
2015-03-24,200,0,
2015-03-25,200,0,
2015-03-26,200,0,
2015-03-27,200,0,
2015-03-28,200,0,
2015-03-29,200,0,
2015-03-30,200,0,
2015-03-31,200,0,
2015-04-01,200,0,
2015-04-02,200,0,
2015-04-03,200,0,
2015-04-04,200,0,
2015-04-05,200,0,
2015-04-06,200,0,
2015-04-07,200,0,
2015-04-08,200,0,
2015-04-09,200,0,
2015-04-10,200,0,
2015-04-11,200,0,
2015-04-12,200,0,
2015-04-13,200,0,
2015-04-14,200,0,
2015-04-15,200,0,
2015-04-16,300,0,
2015-04-17,300,0,
2015-04-18,300,0,
2015-04-19,300,0,
2015-04-20,300,0,
2015-04-21,300,0,
2015-04-22,300,0,
2015-04-23,300,0,
2015-04-24,300,0,
2015-04-25,300,0,
2015-04-26,300,0,
2015-04-27,300,0,
2015-04-28,300,0,
2015-04-29,300,0,
2015-04-30,300,0,
2015-05-01,300,0,
2015-05-02,300,0,
2015-05-03,300,0,
2015-05-04,300,0,
2015-05-05,300,0,
2015-05-06,300,0,
2015-05-07,300,0,
2015-05-08,300,0,
2015-05-09,300,0,
2015-05-10,300,0,
2015-05-11,300,0,
2015-05-12,300,0,
2015-05-13,300,0,
2015-05-14,300,0,
2015-05-15,300,0,
2015-05-16,300,0,
2015-05-17,300,0,
2015-05-18,300,0,
2015-05-19,300,0,
2015-05-20,300,0,
2015-05-21,300,0,
2015-05-22,300,0,
2015-05-23,300,0,
2015-05-24,300,0,
2015-05-25,300,0,
2015-05-26,300,0,
2015-05-27,300,0,
2015-05-28,300,0,
2015-05-29,300,0,
2015-05-30,300,0,
2015-05-31,300,0,
2015-06-01,300,0,
2015-06-02,300,0,
2015-06-03,300,0,
2015-06-04,300,0,
2015-06-05,300,0,
2015-06-06,300,0,
2015-06-07,300,0,
2015-06-08,300,0,
2015-06-09,300,0,
2015-06-10,300,0,
2015-06-11,300,0,
2015-06-12,300,0,
2015-06-13,300,0,
2015-06-14,300,0,
2015-06-15,300,0,
2015-06-16,300,0,
2015-06-17,300,0,
2015-06-18,300,0,
2015-06-19,300,0,
2015-06-20,300,0,
2015-06-21,300,0,
2015-06-22,300,0,
2015-06-23,300,0,
2015-06-24,300,0,
2015-06-25,300,0,
2015-06-26,300,0,
2015-06-27,300,0,
2015-06-28,300,0,
2015-06-29,300,0,
2015-06-30,300,0,
2015-07-01,300,0,
2015-07-02,300,0,
2015-07-03,300,0,
2015-07-04,300,0,
2015-07-05,300,0,
2015-07-06,300,0,
2015-07-07,300,0,
2015-07-08,300,0,
2015-07-09,300,0,
2015-07-10,300,0,
2015-07-11,300,0,
2015-07-12,300,0,
2015-07-13,300,0,
2015-07-14,300,0,
2015-07-15,300,0,
2015-07-16,300,0,
2015-07-17,300,0,
2015-07-18,300,0,
2015-07-19,300,0,
2015-07-20,300,0,
2015-07-21,300,0,
2015-07-22,300,0,
2015-07-23,300,0,
2015-07-24,300,0,
2015-07-25,300,0,
2015-07-26,300,0,
2015-07-27,300,0,
2015-07-28,300,0,
2015-07-29,300,0,
2015-07-30,300,0,
2015-07-31,300,0,
2015-08-01,300,0,
2015-08-02,300,0,
2015-08-03,300,0,
2015-08-04,500,0,
2015-08-05,500,0,
2015-08-06,500,0,
2015-08-07,500,0,
2015-08-08,500,0,
2015-08-09,500,0,
2015-08-10,500,0,
2015-08-11,500,0,
2015-08-12,500,0,
2015-08-13,500,0,
2015-08-14,500,0,
2015-08-15,500,0,
2015-08-16,500,0,
2015-08-17,500,0,
2015-08-18,500,0,
2015-08-19,500,0,
2015-08-20,500,0,
2015-08-21,500,0,
2015-08-22,500,0,
2015-08-23,500,0,
2015-08-24,500,0,
2015-08-25,500,0,
2015-08-26,500,0,
2015-08-27,500,0,
2015-08-28,500,0,
2015-08-29,500,0,
2015-08-30,500,0,
2015-08-31,500,0,
2015-09-01,500,0,
2015-09-02,500,0,
2015-09-03,500,0,
2015-09-04,500,0,
2015-09-05,500,0,
2015-09-06,500,0,
2015-09-07,500,0,
2015-09-08,500,0,
2015-09-09,500,100,
2015-09-10,500,100,
2015-09-11,500,100,
2015-09-12,500,100,
2015-09-13,500,100,
2015-09-14,500,100,
2015-09-15,500,100,
2015-09-16,500,100,
2015-09-17,500,100,
2015-09-18,500,100,
2015-09-19,500,100,
2015-09-20,500,100,
2015-09-21,500,100,
2015-09-22,500,200,
2015-09-23,500,200,
2015-09-24,500,200,
2015-09-25,500,200,
2015-09-26,500,200,
2015-09-27,500,200,
2015-09-28,500,200,
2015-09-29,500,200,
2015-09-30,500,200,
2015-10-01,500,200,
2015-10-02,500,200,
2015-10-03,500,200,
2015-10-04,500,200,
2015-10-05,500,200,
2015-10-06,500,200,
2015-10-07,500,200,
2015-10-08,500,200,
2015-10-09,500,200,
2015-10-10,500,300,
2015-10-11,500,300,
2015-10-12,500,300,
2015-10-13,500,300,
2015-10-14,500,300,
2015-10-15,500,300,
2015-10-16,500,300,
2015-10-17,500,300,
2015-10-18,500,300,
2015-10-19,500,400,
2015-10-20,500,400,
2015-10-21,500,400,
2015-10-22,500,400,
2015-10-23,500,500,
2015-10-24,500,500,
2015-10-25,500,500,
2015-10-26,500,500,
2015-10-27,500,500,
2015-10-28,500,500,
2015-10-29,500,500,
2015-10-30,500,500,
2015-10-31,500,500,
2015-11-01,500,600,
2015-11-02,500,700,
2015-11-03,500,700,
2015-11-04,500,700,
2015-11-05,500,700,
2015-11-06,500,700,
2015-11-07,500,700,
2015-11-08,600,700,
2015-11-09,600,700,
2015-11-10,600,700,
2015-11-11,600,700,
2015-11-12,600,700,
2015-11-13,600,700,
2015-11-14,600,700,
2015-11-15,600,700,
2015-11-16,600,700,
2015-11-17,600,700,
2015-11-18,600,700,
2015-11-19,600,700,
2015-11-20,600,700,
2015-11-21,600,700,
2015-11-22,600,700,
2015-11-23,600,700,
2015-11-24,600,700,
2015-11-25,600,700,
2015-11-26,600,700,
2015-11-27,600,700,
2015-11-28,600,700,
2015-11-29,600,700,
2015-11-30,600,700,
2015-12-01,600,700,
2015-12-02,600,700,
2015-12-03,600,700,
2015-12-04,600,700,
2015-12-05,600,700,
2015-12-06,600,800,
2015-12-07,600,800,
2015-12-08,600,800,
2015-12-09,600,800,
2015-12-10,600,800,
2015-12-11,600,800,
2015-12-12,600,800,
2015-12-13,600,800,
2015-12-14,600,800,
2015-12-15,600,900,
2015-12-16,600,900,
2015-12-17,600,1000,
2015-12-18,600,1000,
2015-12-19,600,1000,
2015-12-20,600,1000,
2015-12-21,700,1000,
2015-12-22,700,1000,
2015-12-23,700,1000,
2015-12-24,700,1000,
2015-12-25,700,1000,
2015-12-26,700,1000,
2015-12-27,700,1000,
2015-12-28,700,1000,
2015-12-29,700,1000,
2015-12-30,700,1000,
2015-12-31,700,1000,
2016-01-01,700,1000,
2016-01-02,700,1000,
2016-01-03,700,1000,
2016-01-04,700,1000,
2016-01-05,700,1000,
2016-01-06,700,1000,
2016-01-07,700,1000,
2016-01-08,700,1000,
2016-01-09,700,1000,
2016-01-10,700,1000,
2016-01-11,700,1000,
2016-01-12,700,1000,
2016-01-13,700,1000,
2016-01-14,700,1000,
2016-01-15,700,1000,
2016-01-16,700,1100,
2016-01-17,700,1100,
2016-01-18,700,1100,
2016-01-19,700,1100,
2016-01-20,700,1100,
2016-01-21,700,1100,
2016-01-22,700,1100,
2016-01-23,700,1100,
2016-01-24,700,1200,
2016-01-25,800,1200,
2016-01-26,800,1200,
2016-01-27,800,1200,
2016-01-28,800,1300,
2016-01-29,800,1300,
2016-01-30,800,1300,
2016-01-31,800,1300,
2016-02-01,800,1300,
2016-02-02,800,1300,
2016-02-03,800,1400,
2016-02-04,800,1500,
2016-02-05,800,1500,
