Date,'',PS4 player count,PS Vita player count
2015-07-08,,0,0
2015-07-09,,100,0
2015-07-10,,200,0
2015-07-11,,200,0
2015-07-12,,200,0
2015-07-13,,200,0
2015-07-14,,200,0
2015-07-15,,200,0
2015-07-16,,200,0
2015-07-17,,200,0
2015-07-18,,300,0
2015-07-19,,300,0
2015-07-20,,300,0
2015-07-21,,300,0
2015-07-22,,400,0
2015-07-23,,400,0
2015-07-24,,400,0
2015-07-25,,400,0
2015-07-26,,400,0
2015-07-27,,400,0
2015-07-28,,400,0
2015-07-29,,400,0
2015-07-30,,500,0
2015-07-31,,500,0
2015-08-01,,500,0
2015-08-02,,600,0
2015-08-03,,600,0
2015-08-04,,600,0
2015-08-05,,600,0
2015-08-06,,700,0
2015-08-07,,700,0
2015-08-08,,700,0
2015-08-09,,800,0
2015-08-10,,900,0
2015-08-11,,900,0
2015-08-12,,900,0
2015-08-13,,900,0
2015-08-14,,1000,0
2015-08-15,,1100,0
2015-08-16,,1200,0
2015-08-17,,1200,0
2015-08-18,,1200,0
2015-08-19,,1200,0
2015-08-20,,1200,0
2015-08-21,,1300,0
2015-08-22,,1400,0
2015-08-23,,1400,0
2015-08-24,,1400,0
2015-08-25,,1400,0
2015-08-26,,1400,0
2015-08-27,,1400,0
2015-08-28,,1400,0
2015-08-29,,1500,0
2015-08-30,,1500,0
2015-08-31,,1600,0
2015-09-01,,1700,0
2015-09-02,,1700,0
2015-09-03,,1700,0
2015-09-04,,1700,0
2015-09-05,,1700,0
2015-09-06,,1700,0
2015-09-07,,1800,0
2015-09-08,,1900,0
2015-09-09,,1900,0
2015-09-10,,1900,0
2015-09-11,,2000,0
2015-09-12,,2000,0
2015-09-13,,2000,0
2015-09-14,,2000,0
2015-09-15,,2000,0
2015-09-16,,2100,0
2015-09-17,,2100,0
2015-09-18,,2100,0
2015-09-19,,2200,0
2015-09-20,,2200,0
2015-09-21,,2300,0
2015-09-22,,2400,0
2015-09-23,,2400,0
2015-09-24,,2500,0
2015-09-25,,2500,0
2015-09-26,,2600,0
2015-09-27,,2700,0
2015-09-28,,2700,0
2015-09-29,,2700,0
2015-09-30,,2700,0
2015-10-01,,2800,0
2015-10-02,,2800,0
2015-10-03,,2800,0
2015-10-04,,2800,0
2015-10-05,,2800,0
2015-10-06,,2800,0
2015-10-07,,2800,0
2015-10-08,,2800,0
2015-10-09,,2800,0
2015-10-10,,2900,0
2015-10-11,,2900,0
2015-10-12,,2900,0
2015-10-13,,2900,0
2015-10-14,,2900,0
2015-10-15,,2900,0
2015-10-16,,2900,0
2015-10-17,,2900,0
2015-10-18,,2900,0
2015-10-19,,2900,0
2015-10-20,,2900,0
2015-10-21,,2900,0
2015-10-22,,3000,0
2015-10-23,,3000,0
2015-10-24,,3100,0
2015-10-25,,3100,0
2015-10-26,,3100,0
2015-10-27,,3100,0
2015-10-28,,3200,0
2015-10-29,,3200,0
2015-10-30,,3200,0
2015-10-31,,3200,0
2015-11-01,,3200,0
2015-11-02,,3300,0
2015-11-03,,3300,0
2015-11-04,,3300,0
2015-11-05,,3300,0
2015-11-06,,3300,0
2015-11-07,,3400,0
2015-11-08,,3400,0
2015-11-09,,3400,0
2015-11-10,,3400,0
2015-11-11,,3400,0
2015-11-12,,3400,0
2015-11-13,,3400,0
2015-11-14,,3400,0
2015-11-15,,3400,0
2015-11-16,,3400,0
2015-11-17,,3400,0
2015-11-18,,3400,0
2015-11-19,,3400,0
2015-11-20,,3500,0
2015-11-21,,3500,0
2015-11-22,,3500,0
2015-11-23,,3600,0
2015-11-24,,3700,0
2015-11-25,,3800,0
2015-11-26,,3800,0
2015-11-27,,3800,0
2015-11-28,,3800,0
2015-11-29,,3800,0
2015-11-30,,3800,0
2015-12-01,,3800,0
2015-12-02,,3900,0
2015-12-03,,3900,0
2015-12-04,,3900,0
2015-12-05,,3900,0
2015-12-06,,3900,0
2015-12-07,,3900,0
2015-12-08,,3900,0
2015-12-09,,4000,0
2015-12-10,,4000,0
2015-12-11,,4200,0
2015-12-12,,4200,0
2015-12-13,,4200,0
2015-12-14,,4200,0
2015-12-15,,4200,0
2015-12-16,,4300,0
2015-12-17,,4300,0
2015-12-18,,4300,0
2015-12-19,,4500,0
2015-12-20,,4500,0
2015-12-21,,4500,0
2015-12-22,,4700,0
2015-12-23,,4700,0
2015-12-24,,4800,0
2015-12-25,,4800,0
2015-12-26,,4900,0
2015-12-27,,4900,0
2015-12-28,,4900,0
2015-12-29,,5000,0
2015-12-30,,5000,0
2015-12-31,,5000,0
2016-01-01,,5000,0
2016-01-02,,5000,0
2016-01-03,,5100,0
2016-01-04,,5100,0
2016-01-05,,5100,0
2016-01-06,,5100,0
2016-01-07,,5100,0
2016-01-08,,5100,0
2016-01-09,,5200,0
2016-01-10,,5300,0
2016-01-11,,5300,0
2016-01-12,,5300,0
2016-01-13,,5300,0
2016-01-14,,5300,0
2016-01-15,,5300,0
2016-01-16,,5400,0
2016-01-17,,5500,0
2016-01-18,,5500,0
2016-01-19,,5500,0
2016-01-20,,5600,0
2016-01-21,,5700,0
2016-01-22,,5800,0
2016-01-23,,5800,0
2016-01-24,,5800,0
2016-01-25,,5800,0
2016-01-26,,5800,0
2016-01-27,,5900,0
2016-01-28,,5900,0
2016-01-29,,5900,0
2016-01-30,,5900,0
2016-01-31,,5900,0
2016-02-01,,5900,0
2016-02-02,,5900,0
2016-02-03,,6000,0
2016-02-04,,6000,0
2016-02-05,,6000,0
2016-02-06,,6000,0
2016-02-07,,6100,0
2016-02-08,,6100,0
