Date,PS3 player count,PS4 player count,PS Vita player count
2015-05-26,0,200,100
2015-05-27,0,200,100
2015-05-28,0,200,100
2015-05-29,0,200,100
2015-05-30,0,300,100
2015-05-31,0,400,100
2015-06-01,400,400,100
2015-06-02,400,400,100
2015-06-03,500,500,100
2015-06-04,600,500,100
2015-06-05,600,500,100
2015-06-06,600,600,100
2015-06-07,600,600,200
2015-06-08,600,600,200
2015-06-09,600,600,200
2015-06-10,600,600,200
2015-06-11,600,600,200
2015-06-12,600,600,200
2015-06-13,600,600,200
2015-06-14,600,600,200
2015-06-15,600,600,200
2015-06-16,600,600,200
2015-06-17,600,600,200
2015-06-18,600,600,200
2015-06-19,600,700,200
2015-06-20,600,700,200
2015-06-21,600,700,200
2015-06-22,600,700,200
2015-06-23,600,700,200
2015-06-24,600,800,200
2015-06-25,600,800,200
2015-06-26,600,800,200
2015-06-27,600,800,200
2015-06-28,600,800,200
2015-06-29,600,900,200
2015-06-30,600,900,200
2015-07-01,600,1000,200
2015-07-02,600,1000,200
2015-07-03,600,1000,200
2015-07-04,600,1000,200
2015-07-05,600,1000,200
2015-07-06,700,1000,200
2015-07-07,700,1000,200
2015-07-08,700,1000,200
2015-07-09,700,1000,200
2015-07-10,700,1000,200
2015-07-11,700,1000,200
2015-07-12,800,1000,200
2015-07-13,800,1000,200
2015-07-14,800,1000,200
2015-07-15,800,1000,200
2015-07-16,800,1000,200
2015-07-17,800,1000,200
2015-07-18,800,1000,200
2015-07-19,800,1000,200
2015-07-20,800,1000,200
2015-07-21,800,1000,200
2015-07-22,800,1000,200
2015-07-23,800,1000,300
2015-07-24,800,1000,300
2015-07-25,800,1000,300
2015-07-26,800,1000,300
2015-07-27,800,1000,300
2015-07-28,800,1100,300
2015-07-29,800,1200,300
2015-07-30,800,1200,300
2015-07-31,800,1200,400
2015-08-01,900,1200,400
2015-08-02,900,1200,400
2015-08-03,900,1200,400
2015-08-04,1000,1200,400
2015-08-05,1000,1300,400
2015-08-06,1000,1300,400
2015-08-07,1000,1300,400
2015-08-08,1000,1400,400
2015-08-09,1000,1400,400
2015-08-10,1000,1400,400
2015-08-11,1000,1400,400
2015-08-12,1000,1400,400
2015-08-13,1000,1400,400
2015-08-14,1000,1400,400
2015-08-15,1100,1500,400
2015-08-16,1100,1500,400
2015-08-17,1100,1500,400
2015-08-18,1100,1500,400
2015-08-19,1100,1600,400
2015-08-20,1100,1600,400
2015-08-21,1100,1600,400
2015-08-22,1100,1600,400
2015-08-23,1200,1600,400
2015-08-24,1200,1700,400
2015-08-25,1200,1700,400
2015-08-26,1200,1700,400
2015-08-27,1200,1700,400
2015-08-28,1200,1700,400
2015-08-29,1200,1800,400
2015-08-30,1200,1800,400
2015-08-31,1200,1800,400
2015-09-01,1200,1800,400
2015-09-02,1200,1800,400
2015-09-03,1200,1800,400
2015-09-04,1200,1800,400
2015-09-05,1200,1800,400
2015-09-06,1200,1800,400
2015-09-07,1200,1800,400
2015-09-08,1200,1800,400
2015-09-09,1200,1800,400
2015-09-10,1200,1800,400
2015-09-11,1200,1800,400
2015-09-12,1200,1800,400
2015-09-13,1200,1800,400
2015-09-14,1200,1800,400
2015-09-15,1200,1900,400
2015-09-16,1200,1900,400
2015-09-17,1200,1900,400
2015-09-18,1300,1900,400
2015-09-19,1300,2000,400
2015-09-20,1300,2000,400
2015-09-21,1300,2000,400
2015-09-22,1300,2000,400
2015-09-23,1300,2000,400
2015-09-24,1300,2000,400
2015-09-25,1300,2000,400
2015-09-26,1300,2000,400
2015-09-27,1300,2000,400
2015-09-28,1300,2000,400
2015-09-29,1300,2000,400
2015-09-30,1300,2000,400
2015-10-01,1300,2000,400
2015-10-02,1300,2000,400
2015-10-03,1300,2000,400
2015-10-04,1300,2000,400
2015-10-05,1300,2000,400
2015-10-06,1300,2100,400
2015-10-07,1300,2100,400
2015-10-08,1300,2100,400
2015-10-09,1300,2100,400
2015-10-10,1400,2100,400
2015-10-11,1400,2100,400
2015-10-12,1400,2100,400
2015-10-13,1400,2100,400
2015-10-14,1400,2100,400
2015-10-15,1400,2100,400
2015-10-16,1400,2100,400
2015-10-17,1500,2100,400
2015-10-18,1500,2100,500
2015-10-19,1500,2100,500
2015-10-20,1600,2100,500
2015-10-21,1600,2100,500
2015-10-22,1600,2200,500
2015-10-23,1600,2200,500
2015-10-24,1600,2200,500
2015-10-25,1600,2300,500
2015-10-26,1600,2300,500
2015-10-27,1600,2300,600
2015-10-28,1600,2300,600
2015-10-29,1600,2300,600
2015-10-30,1600,2300,600
2015-10-31,1600,2300,600
2015-11-01,1700,2300,600
2015-11-02,1700,2300,600
2015-11-03,1700,2300,600
2015-11-04,1700,2300,600
2015-11-05,1700,2300,600
2015-11-06,1700,2300,600
2015-11-07,1700,2300,600
2015-11-08,1700,2300,600
2015-11-09,1700,2300,600
2015-11-10,1700,2400,600
2015-11-11,1700,2400,600
2015-11-12,1700,2400,600
2015-11-13,1700,2400,600
2015-11-14,1700,2400,600
2015-11-15,1700,2500,600
2015-11-16,1700,2500,600
2015-11-17,1700,2500,600
2015-11-18,1700,2500,600
2015-11-19,1700,2500,600
2015-11-20,1700,2600,600
2015-11-21,1700,2600,700
2015-11-22,1700,2600,700
2015-11-23,1700,2600,700
2015-11-24,1700,2700,700
2015-11-25,1700,2700,700
2015-11-26,1800,2700,700
2015-11-27,1800,2700,700
2015-11-28,1800,2700,700
2015-11-29,1800,2800,700
2015-11-30,1800,2800,700
2015-12-01,1800,2800,700
2015-12-02,1800,2800,700
2015-12-03,1800,2800,700
